age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
2,0,4,15,9,2,2,3,0,0,0,0,17,0,0
4,0,3,9,12,2,0,5,1,0,0,0,6,15,0
14,0,4,11,8,0,3,0,0,0,0,0,15,0,0
13,1,0,15,9,0,5,0,0,0,0,0,12,0,1
14,8,2,11,8,0,14,0,0,0,0,0,1,0,1
10,0,8,15,9,3,3,3,0,0,0,0,10,0,0
8,0,3,11,8,1,2,3,0,0,0,0,12,0,0
10,0,7,10,15,0,5,0,0,0,0,12,9,0,1
2,0,1,15,9,2,3,1,0,0,0,0,7,0,0
1,5,2,15,9,2,8,1,0,0,0,0,7,0,0
20,8,2,9,12,1,14,3,0,0,0,0,1,0,0
3,0,6,9,12,2,4,3,1,0,0,0,12,17,0
10,0,6,9,12,1,4,3,0,0,0,0,14,0,1
1,8,3,15,9,2,14,1,1,0,0,0,11,0,0
14,1,5,15,9,1,9,5,0,0,3,0,9,0,1
9,1,7,11,8,3,2,3,0,0,0,0,6,0,0
6,0,3,9,12,0,4,0,0,0,0,0,12,0,0
5,0,3,9,12,2,7,3,0,0,0,0,12,0,0
8,4,3,9,12,1,5,1,4,0,0,0,12,0,0
1,8,4,15,9,2,14,1,0,0,0,0,12,41,0
0,0,2,11,8,2,2,1,0,0,0,0,9,0,0
6,0,4,11,8,2,2,3,4,0,0,0,12,0,0
19,0,2,11,8,4,1,3,0,0,1,0,13,0,0
9,3,3,11,8,2,8,3,0,0,0,12,12,0,0
4,0,1,9,12,2,8,5,0,0,0,0,10,0,0
0,0,3,11,8,2,2,1,0,0,0,0,12,0,0
13,0,3,0,5,4,2,5,0,0,0,0,12,0,0
4,0,11,1,6,2,5,3,1,0,0,0,15,0,0
4,0,6,11,8,1,0,3,0,0,0,0,14,0,0
6,0,3,9,12,0,5,0,0,0,4,0,11,0,1
6,0,4,11,8,0,6,0,4,0,1,0,12,0,0
0,8,3,1,6,2,14,1,0,0,0,0,4,0,0
4,0,2,9,12,2,5,3,0,0,0,0,12,0,0
3,0,11,11,8,0,7,0,4,0,0,0,12,0,0
14,0,4,11,8,2,11,5,0,0,0,0,12,20,0
13,0,4,11,8,1,3,3,0,0,0,0,10,0,0
3,0,2,11,8,2,3,3,0,0,0,0,12,0,0
4,0,3,9,12,2,2,3,0,0,0,0,15,0,0
11,3,2,15,9,1,8,3,0,0,0,0,12,0,0
14,4,5,15,9,0,8,0,4,0,0,0,17,0,1
13,0,1,15,9,1,3,3,0,0,0,0,10,0,0
5,0,3,11,8,2,11,3,0,0,0,0,12,36,0
9,0,0,9,12,1,4,3,0,0,0,0,14,0,1
2,0,0,9,12,0,8,1,2,0,0,0,7,0,0
7,0,4,9,12,1,5,3,0,0,0,0,15,0,0
5,0,4,15,9,2,4,3,0,0,0,0,12,0,0
19,8,3,11,8,4,14,3,0,0,0,0,6,0,0
16,0,4,5,3,1,8,3,0,0,0,0,10,12,0
3,0,4,7,11,0,8,0,0,0,0,0,12,0,0
5,0,3,14,14,2,5,3,0,0,0,0,14,0,0
1,0,4,15,9,2,8,1,0,0,0,0,6,0,0
4,0,2,8,10,1,0,5,0,0,0,0,12,0,0
7,0,3,11,8,1,1,3,0,0,0,0,12,0,0
3,0,5,11,8,1,2,1,0,0,0,0,12,8,0
9,0,3,11,8,3,8,5,0,0,0,0,10,33,0
17,3,3,11,8,4,8,5,0,0,0,0,12,0,0
1,2,2,15,9,2,2,1,1,0,0,0,10,10,0
13,0,6,12,13,1,5,5,0,0,0,0,12,0,0
10,0,2,11,8,1,1,1,0,0,0,0,12,0,0
6,0,5,9,12,0,4,0,0,0,0,12,13,0,1
6,0,1,12,13,2,5,3,0,0,0,0,12,0,0
3,0,3,11,8,2,8,5,4,0,0,0,12,0,0
13,3,0,12,13,2,8,3,0,0,0,0,12,0,1
7,0,5,11,8,1,4,5,0,0,0,0,12,0,1
7,0,6,9,12,2,8,4,4,0,0,0,12,0,0
7,0,3,11,8,1,0,5,0,0,0,0,12,0,0
6,0,5,7,11,1,1,5,4,0,2,0,12,0,0
16,1,0,11,8,4,2,3,4,0,0,0,6,0,0
4,0,4,7,11,1,4,5,0,0,0,0,11,0,0
3,0,1,9,12,2,8,1,0,0,0,0,12,0,0
14,0,1,11,8,4,2,3,0,0,0,0,4,0,0
4,0,3,11,8,0,8,0,0,0,0,0,10,0,0
6,0,3,4,2,2,2,3,0,0,0,0,12,20,0
4,0,1,11,8,2,6,1,0,0,0,0,12,0,0
1,0,6,15,9,2,2,1,0,0,0,0,7,0,0
3,0,4,9,12,2,4,3,0,0,0,0,15,0,0
8,2,3,11,8,0,2,0,0,0,0,0,6,17,0
10,0,3,15,9,1,8,5,0,0,0,0,12,0,0
7,0,0,15,9,5,4,5,0,0,0,0,12,0,0
5,0,3,15,9,2,8,4,0,0,0,0,12,0,0
1,8,0,15,9,2,14,1,0,0,0,0,12,0,0
4,0,4,0,5,0,4,0,0,0,0,0,12,20,0
1,8,3,15,9,2,14,1,0,0,0,0,7,0,0
0,0,2,11,8,2,8,1,0,0,0,0,12,0,0
19,1,7,11,8,4,2,3,0,0,0,0,9,0,0
13,0,4,11,8,3,7,3,4,0,0,0,12,0,0
2,0,4,0,5,0,7,0,0,0,0,0,12,0,0
4,0,4,15,9,0,5,0,0,0,0,0,12,0,1
10,0,6,1,6,3,2,5,4,0,0,0,9,0,0
2,0,6,15,9,2,0,3,0,0,0,0,13,0,0
9,0,4,12,13,2,5,3,0,0,0,0,12,0,0
3,5,3,12,13,2,5,3,0,0,0,0,12,0,0
4,0,2,8,10,2,0,4,0,0,0,0,11,0,0
4,0,1,9,12,0,4,0,0,0,0,13,10,0,0
10,0,3,9,12,0,2,0,0,0,0,0,10,41,1
6,0,13,11,8,2,4,3,0,0,0,0,12,0,0
8,8,3,1,6,2,14,3,4,0,0,0,12,0,0
9,0,5,11,8,1,4,5,0,0,0,0,12,0,0
3,0,3,11,8,2,8,3,0,0,0,0,12,0,0
8,0,0,9,12,1,5,5,0,0,0,0,17,0,0
10,0,3,15,9,3,3,5,0,0,0,0,10,0,0
6,0,1,15,9,1,2,5,4,0,0,0,12,0,0
9,0,4,11,8,1,8,5,0,0,0,0,12,0,0
19,0,1,11,8,4,8,5,0,0,0,0,6,0,0
0,4,2,1,6,2,8,1,0,0,0,0,3,0,0
2,0,2,9,12,2,8,1,0,0,0,0,12,0,0
4,8,1,11,8,3,14,5,0,0,0,0,15,0,0
5,1,7,10,15,2,5,1,0,0,0,0,15,0,0
3,8,5,11,8,2,14,5,4,0,0,0,12,0,0
3,8,5,9,12,2,14,3,0,0,0,0,12,0,0
1,0,5,11,8,2,6,1,0,1,0,0,6,0,0
8,0,7,11,8,2,10,3,0,1,0,0,12,0,0
2,0,7,5,3,2,6,1,0,1,0,0,4,0,0
6,0,6,15,9,0,3,2,0,1,0,0,19,0,0
12,5,1,10,15,0,5,2,0,1,0,0,14,0,1
14,0,6,11,8,0,2,2,0,1,0,0,15,0,0
6,0,11,11,8,3,10,3,4,1,0,0,6,0,0
10,1,1,9,12,1,4,3,0,1,0,0,19,0,0
7,1,9,6,4,0,1,2,0,1,0,0,12,0,0
6,0,4,11,8,0,1,2,0,1,0,0,12,0,1
9,0,4,0,5,2,10,5,0,1,0,0,12,0,1
12,5,4,11,8,0,1,2,4,1,0,0,12,0,1
6,1,6,9,12,0,5,2,4,1,0,0,7,0,1
14,1,3,11,8,0,9,2,0,1,0,0,17,0,0
6,5,2,14,14,0,5,2,0,1,0,0,23,0,1
14,3,5,11,8,0,4,2,0,1,1,0,12,0,1
12,1,4,11,8,0,1,2,0,1,0,0,12,0,1
7,0,4,11,8,0,6,2,0,1,0,0,7,0,0
2,8,2,11,8,0,14,2,0,1,0,10,12,0,0
11,1,1,11,8,0,3,2,0,1,0,0,12,0,1
5,1,4,10,15,0,5,2,0,1,0,0,12,0,1
7,0,0,11,8,1,9,5,0,1,0,0,15,0,0
7,0,9,11,8,0,9,2,0,1,0,0,12,0,0
19,2,2,12,13,0,4,2,0,1,2,0,12,0,1
9,5,0,15,9,2,2,1,2,1,0,0,26,0,0
4,4,3,9,12,0,5,2,0,1,0,11,19,5,1
8,0,2,9,12,0,3,2,0,1,0,0,15,0,1
13,0,4,15,9,0,1,2,0,1,0,0,12,0,0
5,0,3,11,8,0,5,2,0,1,0,0,17,0,1
9,1,4,11,8,0,1,2,0,1,0,0,19,0,0
0,0,3,1,6,2,2,1,0,1,0,0,4,0,0
4,0,3,9,12,2,3,3,0,1,0,0,14,0,0
5,0,6,12,13,0,5,2,0,1,0,0,12,0,1
2,0,2,15,9,2,0,1,0,1,0,0,12,0,0
1,8,2,15,9,2,14,3,0,1,0,0,12,0,0
3,0,3,2,7,2,7,1,4,1,0,0,12,0,0
10,4,4,11,8,1,10,1,0,1,0,0,7,0,0
3,5,3,11,8,0,12,1,0,1,0,0,10,0,0
21,8,2,11,8,0,14,2,0,1,0,0,2,0,0
14,0,3,15,9,0,6,2,4,1,0,0,12,0,0
11,3,3,15,9,1,0,3,0,1,0,0,12,0,0
15,0,4,9,12,0,5,2,0,1,0,0,12,0,1
15,0,2,9,12,0,3,2,4,1,2,0,14,0,1
6,0,0,1,6,2,9,5,0,1,0,0,15,0,0
18,0,6,15,9,0,4,2,0,1,0,0,12,0,0
5,5,3,15,9,0,1,2,0,1,0,0,10,0,1
6,0,3,8,10,0,1,2,0,1,0,0,15,0,0
7,0,3,11,8,0,1,2,0,1,0,0,12,0,1
13,0,2,1,6,0,7,2,0,1,0,0,15,0,1
4,0,5,11,8,0,6,2,0,1,1,0,15,0,0
2,0,4,11,8,0,7,2,0,1,0,0,12,0,0
12,0,4,15,9,0,0,2,0,1,0,0,14,0,1
20,0,5,11,8,0,6,2,0,1,0,13,12,0,1
8,0,3,8,10,2,8,1,0,1,4,0,12,0,1
6,1,2,7,11,2,2,3,4,1,0,0,10,0,0
16,0,1,1,6,2,7,3,0,1,0,0,12,0,0
0,3,4,1,6,2,7,1,0,1,0,0,0,0,0
1,0,4,1,6,2,1,3,0,1,0,0,19,0,0
14,1,8,15,9,0,4,2,4,1,0,0,7,0,0
3,0,4,1,6,0,6,2,3,1,0,0,12,0,0
14,0,3,15,9,0,4,2,0,1,0,0,12,0,1
4,0,2,1,6,0,10,2,0,1,0,0,19,0,0
1,0,0,0,5,2,7,1,0,1,0,0,12,0,0
10,0,5,15,9,0,1,2,0,1,0,12,12,0,1
16,2,3,11,8,0,4,2,0,1,0,0,6,0,1
13,2,4,9,12,0,4,2,0,1,0,12,19,12,1
9,1,1,11,8,0,4,2,0,1,0,0,12,0,1
2,0,10,11,8,2,2,3,0,1,0,0,12,36,0
9,0,3,9,12,0,2,2,1,1,0,0,22,15,1
10,0,2,15,9,0,2,2,0,1,0,0,12,0,0
14,1,1,0,5,0,9,2,0,1,0,12,22,0,1
13,0,2,15,9,0,3,2,0,1,0,0,17,0,0
5,0,1,15,9,2,8,4,0,1,0,0,12,0,0
4,0,3,1,6,2,10,1,0,1,0,0,15,0,0
7,0,3,11,8,0,4,2,0,1,0,12,15,0,1
4,0,5,12,13,2,3,3,0,1,0,0,13,0,0
2,0,5,8,10,2,1,1,0,1,0,0,10,0,0
6,0,3,11,8,0,1,2,0,1,0,0,15,0,0
7,4,3,9,12,0,1,2,0,1,0,0,12,0,0
3,0,3,15,9,2,3,4,0,1,0,0,10,0,0
9,0,3,8,10,0,1,2,0,1,0,0,12,0,0
7,0,3,12,13,2,5,3,0,1,4,0,17,41,1
2,0,2,15,9,2,6,1,0,1,0,0,10,0,0
7,0,2,11,8,3,1,1,0,1,0,0,12,0,0
1,0,0,7,11,2,2,4,0,1,0,0,4,0,0
8,0,2,15,9,1,3,3,0,1,0,0,12,0,0
6,0,6,8,10,2,2,5,4,1,0,0,12,0,0
13,1,1,9,12,0,3,2,0,1,0,0,12,0,1
3,0,3,9,12,2,5,3,1,1,1,0,12,19,0
12,0,3,15,9,0,3,2,0,1,0,0,12,0,1
8,0,1,15,9,0,1,1,1,1,0,0,12,0,0
12,4,2,1,6,2,1,5,0,1,0,0,12,0,0
18,8,3,15,9,0,14,2,0,1,0,0,9,0,1
7,0,4,12,13,2,5,3,0,1,0,0,19,0,1
0,0,2,15,9,2,2,1,4,1,0,0,10,41,0
9,0,3,11,8,0,3,2,0,1,1,0,12,0,0
18,1,4,5,3,0,9,2,0,1,0,0,25,0,0
13,5,0,10,15,0,8,2,0,1,0,0,15,0,1
10,4,4,8,10,0,10,2,0,1,0,0,6,0,0
5,0,11,11,8,0,1,2,0,1,0,0,12,0,1
4,4,5,15,9,2,4,5,0,1,0,0,12,0,0
0,8,3,1,6,2,14,4,0,1,0,0,1,0,0
8,1,0,15,9,1,7,5,0,1,0,0,12,0,0
0,0,4,0,5,2,2,1,4,1,0,0,4,0,0
3,0,3,9,12,2,1,3,4,1,0,0,12,0,0
6,0,7,9,12,0,3,2,0,1,0,0,19,0,1
6,0,2,11,8,0,6,2,4,1,0,0,12,0,0
5,0,2,9,12,0,2,2,0,1,0,0,12,41,0
9,1,0,11,8,0,1,2,0,1,1,0,12,0,0
15,5,2,10,15,0,5,2,0,1,0,0,0,0,1
9,1,7,10,15,2,5,3,0,1,0,0,31,0,1
16,5,5,11,8,0,2,2,0,1,0,0,12,0,0
10,0,3,10,15,0,5,2,0,1,0,0,15,0,1
3,0,3,1,6,2,2,4,0,1,0,0,10,0,0
13,1,3,0,5,0,1,2,0,1,0,0,10,0,0
8,0,2,12,13,0,5,2,0,1,0,0,15,0,1
7,4,2,12,13,0,5,2,0,1,0,0,15,0,1
4,0,2,11,8,0,8,2,0,1,0,0,12,0,0
11,0,2,11,8,1,1,5,0,1,0,0,12,0,0
8,0,3,11,8,0,3,2,0,1,0,0,13,0,0
5,0,4,11,8,0,1,2,0,1,0,0,14,0,0
9,0,4,15,9,0,8,2,0,1,0,0,12,0,0
6,0,3,12,13,0,5,2,0,1,0,0,12,0,0
4,0,2,8,10,0,9,2,0,1,0,0,12,0,1
7,0,2,11,8,0,1,2,0,1,0,0,22,0,0
16,4,3,11,8,0,6,2,0,1,0,0,12,0,0
10,0,2,11,8,0,1,2,0,1,0,0,13,0,0
10,0,3,3,1,2,3,1,0,1,0,0,12,0,0
9,4,3,11,8,0,2,4,0,1,1,0,12,0,0
5,0,2,1,6,0,1,2,0,1,0,0,12,0,0
2,0,4,15,9,2,8,1,0,1,0,0,6,0,0
8,1,3,14,14,0,5,2,0,1,0,0,11,0,1
4,0,3,11,8,1,6,1,0,1,0,0,12,0,0
11,0,1,15,9,0,7,2,0,1,0,10,12,0,0
18,4,2,11,8,0,1,2,0,1,0,0,31,0,0
15,0,0,11,8,0,3,2,0,1,0,0,14,0,1
14,5,5,15,9,0,4,2,0,1,0,0,12,0,1
15,0,4,6,4,2,6,1,0,1,0,0,12,36,0
6,1,4,9,12,0,5,2,4,1,0,12,15,0,1
9,0,4,9,12,5,2,3,3,1,0,0,12,20,0
14,2,3,15,9,0,4,2,0,1,0,12,14,0,1
7,4,2,9,12,1,5,5,0,1,0,0,12,0,0
12,0,1,12,13,0,5,2,0,1,2,0,17,0,1
7,1,2,15,9,0,3,2,0,1,0,0,23,0,1
13,0,4,11,8,0,3,2,0,1,0,12,14,0,0
5,0,3,1,6,2,6,1,0,1,0,0,15,0,0
10,1,2,9,12,1,1,3,0,1,0,0,12,0,0
16,5,2,9,12,0,5,2,0,1,0,0,12,0,0
6,0,6,8,10,2,6,3,4,1,0,0,12,0,0
1,0,5,11,8,0,1,2,0,1,0,0,12,0,0
17,0,3,12,13,0,4,2,0,1,4,0,12,0,1
21,0,6,3,1,0,10,2,0,1,0,11,6,0,0
12,0,3,15,9,5,10,5,0,1,0,0,12,0,0
10,1,8,9,12,0,5,2,0,1,0,0,12,0,1
12,0,5,15,9,0,1,2,0,1,0,0,14,0,1
10,2,8,15,9,0,3,2,0,1,0,0,22,0,1
9,0,4,11,8,1,1,3,0,1,0,0,12,0,0
15,1,2,1,6,0,3,2,0,1,0,0,4,0,0
2,3,1,15,9,2,8,1,4,1,0,0,6,0,0
16,0,4,11,8,0,1,2,0,1,0,0,15,0,0
5,0,3,9,12,0,0,2,0,1,2,0,12,0,1
9,5,1,9,12,0,8,2,0,1,0,12,14,0,1
1,0,5,11,8,2,3,3,0,1,0,0,15,0,0
9,0,3,11,8,0,3,2,0,1,0,0,15,0,0
4,0,4,6,4,2,7,5,3,1,0,0,12,20,0
4,2,3,11,8,2,3,1,0,1,0,0,14,0,0
1,0,1,11,8,3,9,1,0,1,0,0,12,0,0
13,0,1,11,8,0,1,2,0,1,0,0,12,0,0
12,5,0,12,13,0,5,2,0,1,0,0,14,0,1
8,0,7,9,12,1,4,3,0,1,0,0,17,0,0
10,3,3,15,9,0,5,2,0,1,0,0,12,0,1
10,1,1,15,9,0,4,2,0,1,0,0,19,0,0
11,0,2,9,12,0,7,2,0,1,0,0,12,38,0
15,3,0,12,13,0,4,2,4,1,4,0,12,0,1
5,0,4,9,12,5,5,3,1,1,0,0,12,8,0
11,5,2,5,3,0,10,2,0,1,0,0,12,0,0
11,2,3,9,12,0,4,2,0,1,0,12,14,0,1
10,0,2,15,9,0,4,2,0,1,0,0,12,0,1
6,0,7,9,12,0,0,2,0,1,0,0,12,2,0
5,1,5,15,9,2,1,1,4,1,1,0,12,0,0
15,8,3,1,6,0,14,2,0,1,0,0,4,0,0
19,1,4,14,14,0,5,2,0,1,31,0,12,0,1
2,0,5,1,6,0,6,2,0,1,0,0,12,20,0
15,1,3,15,9,0,12,2,0,1,0,0,15,0,1
9,0,3,15,9,0,3,2,0,1,0,0,20,0,1
10,0,6,15,9,0,10,2,0,1,0,0,12,0,0
3,0,8,11,8,2,1,4,4,1,0,0,12,0,0
3,0,4,11,8,0,9,2,0,1,0,0,17,0,0
6,0,10,15,9,0,0,2,4,1,0,0,12,0,0
13,0,2,11,8,0,3,2,0,1,0,0,4,0,0
16,0,3,1,6,0,10,2,0,1,0,0,12,0,0
8,0,3,11,8,0,1,2,0,1,2,0,15,0,1
3,0,4,11,8,2,6,4,4,1,0,0,12,0,0
5,1,5,11,8,0,3,2,0,1,0,0,15,0,0
4,0,0,15,9,0,2,2,0,1,0,0,12,0,0
1,0,2,8,10,2,1,1,0,1,0,9,12,0,0
13,0,1,7,11,0,3,2,0,1,0,0,15,0,1
11,0,2,9,12,0,3,2,0,1,0,0,20,0,1
12,0,4,0,5,0,9,2,0,1,0,0,10,0,0
9,0,2,8,10,0,2,2,1,1,2,0,19,7,1
3,0,6,9,12,2,8,1,0,1,0,0,10,0,0
6,0,2,12,13,2,0,3,1,1,0,0,3,27,0
6,0,4,5,3,2,9,3,0,1,0,0,12,20,1
0,0,1,1,6,2,3,1,0,1,0,0,4,0,0
18,1,4,9,12,0,1,2,0,1,0,0,12,5,0
6,4,3,11,8,2,12,1,0,1,0,0,12,0,0
7,0,3,9,12,2,10,3,0,1,0,0,12,0,0
8,0,3,7,11,2,8,3,0,1,0,0,6,0,0
4,0,6,15,9,0,0,2,0,1,0,0,20,0,0
7,5,3,9,12,0,12,2,0,1,2,0,17,0,1
10,0,0,11,8,1,10,3,0,1,0,0,21,0,0
5,0,3,11,8,0,1,2,0,1,0,0,17,0,0
11,1,10,8,10,0,4,2,0,1,0,0,12,0,1
1,0,6,1,6,2,10,1,0,1,0,0,19,0,0
13,1,5,2,7,0,1,2,0,1,0,0,14,0,0
10,0,1,8,10,0,4,2,0,1,0,0,15,0,1
2,0,3,9,12,2,5,1,0,1,0,0,12,0,0
10,0,3,11,8,2,2,1,0,1,0,0,12,0,0
6,5,3,9,12,2,8,3,0,1,0,0,11,0,0
8,0,2,11,8,1,7,3,0,1,0,0,12,0,0
13,0,2,11,8,2,3,3,0,1,0,16,15,0,1
4,0,4,9,12,0,3,2,0,1,0,0,12,0,1
21,1,5,11,8,0,9,2,0,1,0,0,12,0,0
9,5,4,12,13,0,4,2,0,1,0,0,15,0,1
13,0,3,8,10,1,1,3,0,1,2,0,12,0,0
11,0,6,11,8,0,7,2,0,1,0,0,12,0,0
7,3,9,15,9,2,1,3,0,1,0,0,12,0,0
8,4,2,9,12,2,4,5,1,1,0,11,12,19,0
10,0,1,9,12,1,0,3,0,1,0,12,12,0,0
11,0,3,9,12,2,8,1,0,1,0,0,12,0,0
23,1,3,11,8,0,9,2,0,1,1,0,15,0,0
14,0,0,10,15,0,4,2,0,1,0,0,19,0,1
7,0,1,11,8,0,1,2,0,1,0,0,12,0,1
5,0,2,7,11,0,7,2,0,1,0,0,6,0,0
15,1,2,15,9,0,1,2,0,1,0,0,19,0,0
12,8,3,11,8,0,14,2,0,1,2,0,15,0,1
0,0,1,6,4,2,6,1,0,1,0,0,3,0,0
13,0,2,11,8,0,7,2,0,1,0,0,12,0,0
5,0,4,11,8,2,1,3,0,1,0,0,12,0,0
11,4,3,15,9,5,1,4,0,1,0,0,14,0,0
13,4,3,12,13,0,5,2,0,1,0,0,12,0,1
6,0,8,15,9,2,8,3,0,1,0,0,12,0,0
14,0,2,9,12,1,4,5,0,1,0,0,14,0,1
13,0,5,12,13,0,3,2,0,1,0,0,17,0,1
5,4,6,15,9,0,12,2,0,1,0,0,9,0,0
15,0,5,8,10,0,1,2,0,1,0,0,14,0,0
6,0,3,15,9,0,5,2,0,1,0,0,12,0,0
4,4,6,11,8,3,10,1,0,1,0,0,14,0,0
8,0,2,12,13,0,1,2,4,1,0,0,12,0,1
4,0,8,0,5,2,9,4,0,1,0,0,10,20,0
9,0,2,8,10,2,0,3,0,1,0,0,12,0,0
13,0,1,15,9,0,10,2,0,1,0,0,12,0,1
3,0,0,11,8,2,8,5,4,1,0,0,12,0,0
6,0,2,8,10,0,12,2,0,1,0,0,12,0,0
13,3,3,14,14,0,13,2,0,1,2,0,15,0,1
5,0,8,11,8,2,7,1,0,1,0,0,12,0,0
17,1,3,9,12,0,5,2,0,1,0,0,19,0,1
11,0,6,15,9,1,7,3,4,1,0,0,12,0,0
2,0,5,11,8,2,1,1,0,1,0,0,12,29,0
5,0,6,9,12,0,3,2,1,1,0,0,12,7,0
19,0,4,11,8,0,4,2,0,1,0,0,12,0,0
14,0,5,5,3,0,1,2,0,1,0,0,12,0,0
15,4,4,15,9,0,12,2,0,1,0,0,12,0,0
5,0,0,9,12,2,0,3,0,1,0,0,12,0,0
8,0,0,9,12,0,0,2,0,1,0,0,14,0,0
16,0,3,11,8,0,3,2,0,1,2,0,20,0,1
1,0,9,6,4,2,2,5,0,1,0,0,10,20,0
3,0,3,1,6,0,0,2,0,1,0,0,12,0,0
13,1,2,15,9,0,4,2,0,1,0,0,30,0,1
19,0,1,15,9,0,6,2,0,1,3,0,4,0,0
14,0,6,11,8,1,1,3,0,1,0,0,12,0,0
9,0,7,4,2,0,2,2,0,1,0,0,13,20,0
7,0,0,8,10,2,10,3,0,1,0,0,12,0,0
7,0,6,6,4,0,2,2,0,1,0,0,12,20,0
10,0,2,10,15,0,5,2,0,1,0,0,12,0,1
11,0,0,15,9,0,7,2,0,1,0,0,14,0,0
6,0,12,9,12,0,4,2,0,1,0,12,19,0,1
5,0,3,11,8,1,7,4,0,1,0,0,12,0,0
10,4,1,8,10,0,12,2,0,1,0,0,17,0,0
14,0,3,9,12,0,8,2,0,1,0,0,12,23,1
6,0,8,9,12,2,4,3,0,1,0,0,12,0,0
7,0,4,9,12,0,4,2,0,1,0,0,15,0,1
7,0,3,11,8,0,2,2,0,1,0,0,12,41,0
9,3,6,14,14,0,5,2,0,1,2,0,12,0,1
11,3,6,9,12,0,4,2,0,1,0,0,12,0,1
15,1,3,0,5,1,4,1,0,1,0,0,19,0,1
14,0,3,11,8,0,3,2,0,1,0,0,15,4,1
9,0,5,9,12,0,5,2,0,1,0,0,12,0,1
1,0,16,0,5,0,6,2,0,1,0,0,10,0,0
4,8,1,11,8,2,14,3,0,1,0,0,12,0,0
10,0,3,11,8,0,1,2,0,1,0,0,19,0,0
1,0,2,15,9,2,8,1,0,1,0,0,12,0,0
7,0,3,9,12,0,5,2,0,1,0,0,15,0,1
18,0,3,11,8,0,10,2,0,1,0,0,14,0,0
5,0,6,15,9,2,1,3,0,1,0,0,12,16,0
9,0,4,9,12,0,8,2,0,1,0,0,12,0,1
18,0,3,15,9,0,10,2,4,1,0,0,12,0,1
23,2,8,9,12,0,4,2,0,1,3,0,14,0,1
9,0,3,15,9,0,1,2,0,1,0,0,12,0,0
5,0,2,8,10,0,3,2,0,1,0,0,12,0,1
2,5,3,15,9,2,5,3,0,1,0,0,4,41,0
16,0,3,11,8,0,6,2,0,1,0,0,12,0,1
9,0,2,7,11,2,4,3,0,1,0,0,14,0,0
2,0,7,11,8,2,9,1,0,1,0,0,12,0,0
4,0,5,2,7,2,6,5,0,1,0,0,12,20,0
5,4,3,11,8,1,12,3,0,1,0,0,14,0,1
18,0,3,9,12,0,8,2,0,1,0,0,10,0,0
19,8,3,1,6,0,14,2,0,1,0,0,12,0,0
4,5,4,15,9,0,4,2,4,1,0,0,12,0,1
1,0,7,11,8,2,7,1,0,1,0,0,13,0,0
7,0,2,0,5,0,9,2,0,1,0,0,12,0,0
5,1,5,15,9,0,4,2,0,1,0,12,12,0,1
7,0,1,11,8,0,3,2,0,1,0,0,13,0,0
5,0,3,9,12,0,4,2,0,1,0,0,15,0,1
1,0,3,15,9,2,6,1,0,1,0,0,12,0,0
15,3,4,9,12,0,4,2,4,1,0,0,15,0,0
8,0,5,4,2,0,7,2,0,1,0,0,12,20,0
4,0,2,11,8,0,1,2,0,1,0,0,15,0,0
6,4,4,11,8,0,5,2,0,1,0,0,12,36,0
14,0,5,3,1,0,10,2,0,1,0,0,15,0,0
15,1,4,5,3,1,3,4,0,1,0,0,6,20,0
9,3,2,9,12,0,0,2,0,1,0,0,7,0,0
4,0,2,11,8,0,6,2,4,1,0,0,12,0,0
4,8,4,9,12,2,14,3,0,1,0,0,2,0,0
11,0,0,10,15,1,5,3,1,1,0,0,12,7,1
19,1,4,11,8,0,1,2,0,1,0,0,7,0,0
7,0,3,11,8,0,1,2,0,1,0,0,12,0,1
7,8,3,15,9,0,14,2,0,1,0,0,9,0,0
1,0,6,11,8,2,3,5,0,1,0,0,10,0,0
10,3,3,15,9,0,8,2,0,1,0,9,12,0,1
9,1,7,9,12,5,4,3,1,1,0,0,12,0,0
3,0,2,11,8,2,8,3,0,1,0,0,12,0,0
13,0,4,15,9,0,2,2,0,1,0,0,10,0,1
2,0,2,15,9,2,4,1,0,1,0,0,15,0,0
19,1,7,11,8,0,4,2,0,1,0,0,2,0,0
9,4,5,15,9,0,1,2,0,1,0,0,12,0,1
7,0,4,3,1,0,2,2,0,1,0,0,12,20,0
6,0,2,9,12,0,7,2,3,1,0,0,12,26,0
9,0,2,11,8,1,10,3,0,1,0,0,15,0,0
7,0,4,11,8,0,8,2,0,1,0,0,14,0,0
5,0,4,11,8,2,6,1,0,1,0,0,12,0,0
11,4,7,12,13,0,5,2,0,1,0,0,12,0,1
2,0,2,0,5,0,6,2,0,1,0,0,12,0,0
9,0,1,11,8,0,2,2,0,1,0,0,12,0,0
10,0,2,12,13,0,4,2,0,1,0,12,19,0,1
2,0,5,1,6,0,7,4,0,1,0,0,13,0,0
6,0,6,11,8,0,8,2,0,1,0,0,12,0,0
10,0,3,11,8,0,2,2,0,1,0,0,9,0,0
20,0,7,8,10,0,7,2,0,1,0,0,8,0,0
15,3,7,11,8,2,8,3,0,1,0,14,12,0,0
3,3,7,11,8,2,10,1,0,1,0,0,12,0,0
24,8,1,14,14,0,14,2,0,1,0,0,7,0,1
1,0,4,11,8,2,3,5,0,1,0,0,12,0,0
13,0,3,11,8,1,7,3,0,1,0,0,12,0,0
